Timestamp,Node,N,NPerNode,Time_sec,Memory_kB
2026-01-21T10:50:50-05:00,c24-19,131328,36,   00:00:19    0.01      0.32      19.18 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141482476 kB
2026-01-21T10:50:50-05:00,c24-21,131328,36,   00:00:19    0.01      0.32      19.13 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141471740 kB
2026-01-21T10:50:50-05:00,c24-12,131328,36,   00:00:19    0.01      0.32      19.27 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141494248 kB
2026-01-21T10:50:50-05:00,c24-20,131328,36,   00:00:19    0.01      0.32      19.21 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141468460 kB
2026-01-21T10:50:50-05:00,c24-16,131328,36,   00:00:19    0.01      0.32      19.18 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141474448 kB
2026-01-21T10:50:50-05:00,c24-17,131328,36,   00:00:19    0.01      0.32      19.28 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141493488 kB
2026-01-21T10:50:50-05:00,c24-18,131328,36,   00:00:19    0.01      0.32      19.28 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141482680 kB
2026-01-21T10:50:50-05:00,c24-13,131328,36,   00:00:19    0.01      0.32      19.27 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141476428 kB
2026-01-21T10:50:50-05:00,c24-33,131328,36,   00:00:19    0.01      0.32      19.36 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141475820 kB
2026-01-21T10:51:13-05:00,c18-45,131328,12,   00:01:24    0.02      1.41      84.35 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136848744 kB
2026-01-21T10:51:16-05:00,c18-48,131328,12,   00:01:27    0.02      1.45      86.97 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136843656 kB
2026-01-21T10:51:20-05:00,c18-08,131328,24,   00:00:48    0.01      0.81      48.49 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139646700 kB
2026-01-21T10:51:21-05:00,c18-07,131328,24,   00:00:50    0.01      0.83      49.80 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139730524 kB
2026-01-21T10:51:21-05:00,c18-39,131328,24,   00:00:50    0.01      0.83      50.05 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139753352 kB
2026-01-21T10:51:21-05:00,c18-19,131328,24,   00:00:50    0.01      0.83      50.09 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139491440 kB
2026-01-21T10:51:22-05:00,c18-07,131328,12,   00:01:34    0.03      1.57      94.37 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136842372 kB
2026-01-21T10:51:26-05:00,c18-19,131328,12,   00:01:34    0.03      1.57      93.95 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136841884 kB
2026-01-21T10:51:27-05:00,c18-35,131328,24,   00:00:56    0.02      0.93      55.98 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139663212 kB
2026-01-21T10:51:27-05:00,c18-29,131328,24,   00:00:56    0.02      0.93      56.04 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139662996 kB
2026-01-21T10:51:27-05:00,c18-10,131328,24,   00:00:56    0.02      0.93      56.09 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139673744 kB
2026-01-21T10:51:27-05:00,c18-22,131328,24,   00:00:56    0.02      0.94      56.13 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139670344 kB
2026-01-21T10:51:27-05:00,c18-26,131328,24,   00:00:57    0.02      0.94      56.62 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139661688 kB
2026-01-21T10:51:28-05:00,c18-08,131328,12,   00:01:37    0.03      1.61      96.65 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136790104 kB
2026-01-21T10:51:28-05:00,c18-25,131328,24,   00:00:58    0.02      0.96      57.58 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139774228 kB
2026-01-21T10:51:29-05:00,c18-13,131328,24,   00:00:58    0.02      0.97      58.17 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139780164 kB
2026-01-21T10:51:29-05:00,c18-31,131328,24,   00:00:58    0.02      0.97      57.95 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139658464 kB
2026-01-21T10:51:29-05:00,c18-30,131328,24,   00:00:59    0.02      0.98      58.52 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139721024 kB
2026-01-21T10:51:29-05:00,c18-28,131328,24,   00:00:59    0.02      0.98      58.67 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139721312 kB
2026-01-21T10:51:29-05:00,c18-17,131328,24,   00:00:59    0.02      0.98      58.84 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139688212 kB
2026-01-21T10:51:30-05:00,c18-20,131328,24,   00:00:59    0.02      0.98      58.88 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139749488 kB
2026-01-21T10:51:30-05:00,c18-36,131328,24,   00:00:59    0.02      0.98      59.03 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139732952 kB
2026-01-21T10:51:30-05:00,c18-42,131328,24,   00:00:59    0.02      0.98      58.56 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139681552 kB
2026-01-21T10:51:30-05:00,c18-23,131328,24,   00:00:59    0.02      0.98      59.05 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139743612 kB
2026-01-21T10:51:30-05:00,c18-18,131328,24,   00:00:59    0.02      0.99      59.10 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139703504 kB
2026-01-21T10:51:30-05:00,c18-06,131328,24,   00:00:59    0.02      0.98      59.07 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139713084 kB
2026-01-21T10:51:30-05:00,c18-03,131328,24,   00:00:59    0.02      0.98      59.07 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139734304 kB
2026-01-21T10:51:30-05:00,c18-04,131328,24,   00:00:59    0.02      0.99      59.14 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139600472 kB
2026-01-21T10:51:30-05:00,c18-33,131328,24,   00:00:59    0.02      0.99      59.21 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139701800 kB
2026-01-21T10:51:30-05:00,c18-09,131328,24,   00:00:59    0.02      0.99      59.34 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139660996 kB
2026-01-21T10:51:30-05:00,c18-38,131328,24,   00:01:00    0.02      0.99      59.58 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139724424 kB
2026-01-21T10:51:30-05:00,c18-21,131328,24,   00:01:00    0.02      0.99      59.56 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139648944 kB
2026-01-21T10:51:30-05:00,c18-14,131328,24,   00:01:00    0.02      0.99      59.58 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139737840 kB
2026-01-21T10:51:30-05:00,c18-16,131328,24,   00:01:00    0.02      0.99      59.56 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139735476 kB
2026-01-21T10:51:30-05:00,c18-37,131328,24,   00:01:00    0.02      0.99      59.62 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139760000 kB
2026-01-21T10:51:30-05:00,c18-41,131328,24,   00:01:00    0.02      1.00      59.76 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139677928 kB
2026-01-21T10:51:30-05:00,c18-15,131328,24,   00:01:00    0.02      1.00      59.79 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139754552 kB
2026-01-21T10:51:31-05:00,c18-05,131328,24,   00:01:00    0.02      1.00      59.97 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139682508 kB
2026-01-21T10:51:31-05:00,c18-11,131328,24,   00:01:00    0.02      1.01      60.40 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139666948 kB
2026-01-21T10:51:31-05:00,c18-27,131328,24,   00:01:01    0.02      1.01      60.50 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139762696 kB
2026-01-21T10:51:31-05:00,c18-34,131328,24,   00:01:01    0.02      1.01      60.53 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139716904 kB
2026-01-21T10:51:31-05:00,c18-32,131328,24,   00:01:01    0.02      1.01      60.59 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139721876 kB
2026-01-21T10:51:32-05:00,c18-39,131328,12,   00:01:34    0.03      1.56      93.85 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136838120 kB
2026-01-21T10:51:32-05:00,c18-24,131328,24,   00:01:01    0.02      1.02      60.93 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139760312 kB
2026-01-21T10:51:32-05:00,c18-40,131328,24,   00:01:01    0.02      1.02      60.99 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139756020 kB
2026-01-21T10:51:32-05:00,c18-12,131328,24,   00:01:00    0.02      1.01      60.38 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139686064 kB
2026-01-21T10:51:43-05:00,c18-04,131328,12,   00:01:54    0.03      1.89     113.54 % HH:MM:SS=hours=minutes=seconds,Overall usage:         137036924 kB
2026-01-21T10:51:44-05:00,c18-03,131328,12,   00:01:53    0.03      1.88     112.92 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136794824 kB
2026-01-21T10:51:44-05:00,c18-06,131328,12,   00:01:53    0.03      1.89     113.49 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136771988 kB
2026-01-21T10:51:46-05:00,c18-20,131328,12,   00:01:53    0.03      1.89     113.33 % HH:MM:SS=hours=minutes=seconds,Overall usage:         137040884 kB
2026-01-21T10:51:47-05:00,c18-13,131328,12,   00:01:54    0.03      1.90     114.14 % HH:MM:SS=hours=minutes=seconds,Overall usage:         137069568 kB
2026-01-21T10:51:47-05:00,c18-12,131328,12,   00:01:53    0.03      1.88     113.08 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136765440 kB
2026-01-21T10:51:48-05:00,c18-09,131328,12,   00:01:54    0.03      1.89     113.59 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136749360 kB
2026-01-21T10:51:49-05:00,c18-27,131328,12,   00:01:54    0.03      1.89     113.57 % HH:MM:SS=hours=minutes=seconds,Overall usage:         137038000 kB
2026-01-21T10:51:50-05:00,c18-24,131328,12,   00:01:54    0.03      1.90     113.74 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136735652 kB
2026-01-21T10:51:50-05:00,c18-05,131328,12,   00:01:59    0.03      1.99     119.24 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136786400 kB
2026-01-21T10:51:51-05:00,c18-31,131328,12,   00:01:55    0.03      1.91     114.89 % HH:MM:SS=hours=minutes=seconds,Overall usage:         137077208 kB
2026-01-21T10:51:51-05:00,c18-17,131328,12,   00:01:57    0.03      1.95     116.89 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136787700 kB
2026-01-21T10:51:51-05:00,c18-23,131328,12,   00:01:54    0.03      1.89     113.56 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136772480 kB
2026-01-21T10:51:51-05:00,c18-14,131328,12,   00:01:57    0.03      1.96     117.33 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136789500 kB
2026-01-21T10:51:51-05:00,c18-22,131328,12,   00:01:58    0.03      1.96     117.54 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136743500 kB
2026-01-21T10:51:52-05:00,c18-18,131328,12,   00:01:59    0.03      1.98     118.63 % HH:MM:SS=hours=minutes=seconds,Overall usage:         137071896 kB
2026-01-21T10:51:52-05:00,c18-36,131328,12,   00:01:56    0.03      1.93     116.06 % HH:MM:SS=hours=minutes=seconds,Overall usage:         137039656 kB
2026-01-21T10:51:52-05:00,c18-11,131328,12,   00:01:59    0.03      1.98     118.53 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136791244 kB
2026-01-21T10:51:52-05:00,c18-10,131328,12,   00:01:58    0.03      1.97     118.25 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136820096 kB
2026-01-21T10:51:53-05:00,c18-21,131328,12,   00:01:59    0.03      1.98     118.57 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136796320 kB
2026-01-21T10:51:53-05:00,c18-16,131328,12,   00:01:59    0.03      1.98     118.88 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136770856 kB
2026-01-21T10:51:53-05:00,c18-15,131328,12,   00:01:59    0.03      1.98     118.98 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136793948 kB
2026-01-21T10:51:53-05:00,c18-26,131328,12,   00:01:57    0.03      1.95     117.20 % HH:MM:SS=hours=minutes=seconds,Overall usage:         137036952 kB
2026-01-21T10:51:53-05:00,c18-34,131328,12,   00:01:56    0.03      1.93     115.77 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136757340 kB
2026-01-21T10:51:53-05:00,c18-30,131328,12,   00:01:56    0.03      1.94     116.41 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136867280 kB
2026-01-21T10:51:54-05:00,c18-40,131328,12,   00:01:54    0.03      1.89     113.65 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136773052 kB
2026-01-21T10:51:54-05:00,c18-29,131328,12,   00:01:58    0.03      1.96     117.68 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136790232 kB
2026-01-21T10:51:54-05:00,c18-25,131328,12,   00:01:58    0.03      1.97     118.44 % HH:MM:SS=hours=minutes=seconds,Overall usage:         137042332 kB
2026-01-21T10:51:55-05:00,c18-33,131328,12,   00:01:58    0.03      1.96     117.60 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136791580 kB
2026-01-21T10:51:55-05:00,c18-37,131328,12,   00:01:55    0.03      1.92     115.43 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136794408 kB
2026-01-21T10:51:56-05:00,c18-28,131328,12,   00:01:58    0.03      1.97     117.93 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136815236 kB
2026-01-21T10:51:56-05:00,c18-35,131328,12,   00:01:58    0.03      1.97     118.05 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136769960 kB
2026-01-21T10:51:57-05:00,c18-32,131328,12,   00:01:59    0.03      1.99     119.29 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136781120 kB
2026-01-21T10:51:58-05:00,c18-42,131328,12,   00:01:57    0.03      1.96     117.32 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136785036 kB
2026-01-21T10:51:58-05:00,c18-41,131328,12,   00:01:59    0.03      1.98     118.66 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136800920 kB
2026-01-21T10:51:59-05:00,c18-38,131328,12,   00:01:59    0.03      1.98     118.83 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136780060 kB
2026-01-21T10:51:59-05:00,c21-17,131328,12,   00:02:08    0.04      2.14     128.21 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136870148 kB
2026-01-21T10:52:01-05:00,c21-14,131328,12,   00:02:10    0.04      2.16     129.57 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136315728 kB
2026-01-21T10:52:02-05:00,c21-15,131328,12,   00:02:10    0.04      2.16     129.67 % HH:MM:SS=hours=minutes=seconds,Overall usage:         136340156 kB
2026-01-21T10:52:05-05:00,c18-07,131328,36,   00:00:32    0.01      0.54      32.47 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141987536 kB
2026-01-21T10:52:08-05:00,c18-45,131328,24,   00:00:48    0.01      0.80      48.29 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139386752 kB
2026-01-21T10:52:13-05:00,c18-48,131328,24,   00:00:50    0.01      0.83      49.96 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139390072 kB
2026-01-21T10:52:32-05:00,c24-46,131328,24,   00:00:28    0.01      0.47      28.30 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139214696 kB
2026-01-21T10:52:32-05:00,c24-42,131328,24,   00:00:28    0.01      0.47      28.21 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139202528 kB
2026-01-21T10:52:32-05:00,c24-45,131328,24,   00:00:28    0.01      0.47      28.33 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139213508 kB
2026-01-21T10:52:32-05:00,c24-44,131328,24,   00:00:28    0.01      0.47      28.45 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139215500 kB
2026-01-21T10:52:32-05:00,c24-43,131328,24,   00:00:29    0.01      0.48      28.60 % HH:MM:SS=hours=minutes=seconds,Overall usage:         139199376 kB
2026-01-21T10:52:35-05:00,c18-08,131328,36,   00:00:31    0.01      0.51      30.88 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141848992 kB
2026-01-21T10:52:37-05:00,c18-39,131328,36,   00:00:33    0.01      0.56      33.40 % HH:MM:SS=hours=minutes=seconds,Overall usage:         142258892 kB
2026-01-21T10:52:37-05:00,c18-19,131328,36,   00:00:34    0.01      0.56      33.58 % HH:MM:SS=hours=minutes=seconds,Overall usage:         142330500 kB
2026-01-21T10:52:39-05:00,c18-05,131328,36,   00:00:36    0.01      0.61      36.47 % HH:MM:SS=hours=minutes=seconds,Overall usage:         141889504 kB
2026-01-21T10:52:41-05:00,c18-21,131328,36,   00:00:38    0.01      0.63      37.86 % HH:MM:SS=hours=minutes=seconds,Overall usage:         142523192 kB
2026-01-21T10:52:41-05:00,c18-04,131328,36,   00:00:38    0.01      0.63      38.01 % HH:MM:SS=hours=minutes=seconds,Overall usage:         142417448 kB
2026-01-21T10:52:41-05:00,c18-34,131328,36,   00:00:38    0.01      0.63      37.95 % HH:MM:SS=hours=minutes=seconds,Overall usage:         142488920 kB
2026-01-21T10:52:41-05:00,c18-11,131328,36,   00:00:38    0.01      0.63      38.08 % HH:MM:SS=hours=minutes=seconds,Overall usage:         142526664 kB
2026-01-21T10:52:41-05:00,c18-13,131328,36,   00:00:38    0.01      0.64      38.20 % HH:MM:SS=hours=minutes=seconds,Overall usage:         142495172 kB
2026-01-21T10:52:41-05:00,c18-09,131328,36,   00:00:38    0.01      0.64      38.22 % HH:MM:SS=hours=minutes=seconds,Overall usage:         142554960 kB
